idInforme,categoriaInforme,nombreTrabajo,idArea
1ef6a9887e4f4c,ADMINISTRATIVE,LIDER INFORMACION TECNICA,2aca1654a48b49
4c4dea3b38404e,ADMINISTRATIVE,ATENCION Y SERVICIO,3f8f57a42fa94a
9c5bd9fb562e48,OPERATIVE,OPERACION TRANSPORTES,0d1eb5e0acb245
2b26f8e42db649,ADMINISTRATIVE,ATRACCION Y DESARROLLO DEL TALENTO,8891cd745e7b4b
138cd43769a946,ADMINISTRATIVE,LIDER VENTAS,54c49d16334140
1dce871a236946,ADMINISTRATIVE,LIDER MANTENIMIENTOS MAYORES CENTRALES GENERACION,8cfa45f3f2ac4b
233148dbe8a048,ADMINISTRATIVE,GESTION CONSTRUCCION OBRAS INTERNET,bc83cb8cf8884b
a2efa65a9b9f49,ADMINISTRATIVE,ALMACENISTA,efdc8348a1a14a
9f5764957cdd46,ADMINISTRATIVE,LIDER VENTAS,51d94d9cc06448
1b81a86ceba34a,ADMINISTRATIVE,ASEGURAMIENTO FISCAL,d3c0d348eb0d4f
d36be331fb2a45,OPERATIVE,SERVICIOS GENERALES CENTRALES,6bfc0f2b753a4b
a3edaefec3a548,ADMINISTRATIVE,LIDER NEGOCIOS EN COMPETENCIA,3bf64731c58a40
6a3c1270307640,ADMINISTRATIVE,GESTION OPERATIVA COMPRAS,7056d13aa0b74b
4f515ae712fd42,ADMINISTRATIVE,COBRO Y RECAUDO II,d1167c9af1c844
a371ccae4db24e,ADMINISTRATIVE,LIDER CONTROL DE ENERGIA,b25f088d766040
437d0867af3b4d,ADMINISTRATIVE,ASEGURAMIENTO DEL SERVICIO,a26a42d2a1e246
127b923c81ad49,ADMINISTRATIVE,EXPERIENCIAS DE SERVICIO,a26a42d2a1e246
cdce5abfe9d04d,ADMINISTRATIVE,CONTROL INVENTARIOS,3f8f57a42fa94a
654c662a9e9445,ADMINISTRATIVE,GESTION FINANZAS CORPORATIVAS I,7799335696b744
07fc1cca9a824f,ADMINISTRATIVE,ASEGURAMIENTO DEL SERVICIO,f8438223f14941
b5b81fd3eea647,ADMINISTRATIVE,LIDER DE CATEGORIA,54c8a5b9586a46
75e1f396663042,ADMINISTRATIVE,ACTIVOS FIJOS II,89f07fc6dd4046
056214a5068849,ADMINISTRATIVE,LIDER VENTAS,fd167603fd934f
8867ed1c978349,ADMINISTRATIVE,GESTION ADMINISTRATIVA GH Y ADMIN,12d2a2b4a5314d
ab56df0e68ab44,ADMINISTRATIVE,PLANIFICACION DE MATERIALES,1d67a3ecffbc41
6332da951e5b45,ADMINISTRATIVE,PRESUPUESTO E INFORMACION TYD,8af7b81e1d6148
d7e4aefcc7f745,ADMINISTRATIVE,LIDER VENTAS,e0ee5bdc34e14b
954a05855d0941,ADMINISTRATIVE,TRANSACCIONES DE ENERGIA,72da4152ec2742
55328cbc46f94f,ADMINISTRATIVE,LIDER OPERACION TALENTO HUMANO,3ac0646c08cb49
372eaaf9c84548,ADMINISTRATIVE,LIDER ESTRATEGIA ABASTECIMIENTO,fdc914044a6f47
c2e52a836bb44e,ADMINISTRATIVE,GESTION ADMINISTRATIVA GENERACION Y REGULACION,2e1ff2c0142b46
73fb281769b44b,ADMINISTRATIVE,MERCADEO RELACIONAL,98b34496a41a4a
68c1e7ca0e5f44,ADMINISTRATIVE,PREPARACION OFERTAS TYD,d689c2ca797d4b
ea891b331c4543,ADMINISTRATIVE,ACTIVACION DE MARCA,98b34496a41a4a
332603dc533d49,ADMINISTRATIVE,ALMACENISTA,c66daef7eb2942
a70dbc3b35e24c,ADMINISTRATIVE,NEGOCIACION,7865e8fb6bad4c
e33a2fae1a4f45,ADMINISTRATIVE,CONTROL PROGRAMACION Y PRESUPUESTO,3e75beba411c42
4cc11a172ffc43,ADMINISTRATIVE,LIDER UNIDAD ESTRATEGICA DE NEGOCIO,160ce359364442
dccf6bcc4d214f,ADMINISTRATIVE,INTELIGENCIA DE MERCADOS,7ea710fde39144
2bc8ca88fe8846,ADMINISTRATIVE,LIDER UNIDAD ESTRATEGICA DE NEGOCIO,b533cbb5c1874b
fe03f6dfc2d44a,OPERATIVE,INGENIERIA DISTRITOS TERMICOS Y COGENERACION,6274f1da596c42
cad6838fa66a44,ADMINISTRATIVE,ADMINISTRACION TRANSPORTES,0d1eb5e0acb245
73401d961e934c,ADMINISTRATIVE,LIDER MANTENIMIENTO ZONA,a3bf7e1df8ef4e
63eea7582f1642,ADMINISTRATIVE,LIDER MOVILIDAD TERRESTRE Y FLUVIAL CENTRAL HIDRAULICA,efdc8348a1a14a
a1d5382865bb43,ADMINISTRATIVE UNIONIZED,ASESORIA COMERCIAL,54c49d16334140
fce0a9e6a76941,ADMINISTRATIVE,BIENES INMUEBLES,2775a08e4c3d42
49cc7d3dabc949,ADMINISTRATIVE,LIDER REGIONAL BIENES INMUEBLES,2775a08e4c3d42
39bab524cb1e46,ADMINISTRATIVE,LIDER VENTAS,eb6c66e4cac243
0ba6af7aa8d04f,OPERATIVE,SOLUCIONES ENERGETICAS,6fb02a59e0f748
0a54ce1def2240,ADMINISTRATIVE,LIDER CENTRAL GENERACION,0c358c9fbfc540
336d5a22097349,ADMINISTRATIVE,SISTEMA GESTION AMBIENTAL,f3c18bd8ae134c
ce6c0d7d287c48,ADMINISTRATIVE,GESTION TECNICA ELECTRICA,7929980632644e
001215b0318449,ADMINISTRATIVE,LIDER FINANZAS ESTRUCTURADAS,232589afdb6e4d
345bda65292242,ADMINISTRATIVE,INFRAESTRUCTURA ELECTRICA Y MANTENIMIENTO,61bd61f9eb424b
3d14921b52a747,OPERATIVE,OPERACION INGENIERIA DE APOYO,5030bb22369c41
93b0109126d34b,ADMINISTRATIVE,ALMACEN Y ADMINISTRATIVO CENTRALES HIDRAULICAS,efdc8348a1a14a
a7a92950828f4b,ADMINISTRATIVE,LIDER MANTENIMIENTO PREDICTIVO ELECTRICO,5c45644ee84343
9b7eb6d4d68440,ADMINISTRATIVE,ARQUITECTURA COMERCIAL,eb1a3430b5ed40
95cfddd3218d40,ADMINISTRATIVE,LIDER ASUNTOS CORPORATIVOS,1387800fcde844
f0f60c198c244c,ADMINISTRATIVE,LIDER ASUNTOS LEGALES DE NEGOCIO,252c950e21f241
fbe8f976d6d040,ADMINISTRATIVE,PROGRAMACION MANTENIMIENTO,ee8283b3b3e242
4247fb9f259742,OPERATIVE UNIONIZED,SISTEMAS FOTOVOLTAICOS,2d363a4a78424d
771b2eced4694e,ADMINISTRATIVE,ALISTAMIENTO Y VERIFICACION DE MEDIDORES,7755a9012da941
bb2b5146457e4f,OPERATIVE,OPERACION TIEMPO REAL,c757cf3ffdc844
1c6b04f9cb9045,ADMINISTRATIVE,LIDER CENTRO DE CONTROL,36b5f879bc1147
0b54e73a9b654f,OPERATIVE,OPERACION TIEMPO REAL,cfcd6e2df57046
e26e98c4ae174e,ADMINISTRATIVE,LIDER INGENIERIA TYD,a18a4eb3624d4d
a12a2492017c4b,ADMINISTRATIVE,EXPERIENCIAS DE SERVICIO,51c3872dd5e448
6b6cd281cb6341,ADMINISTRATIVE,LIDER FUNDACION,340af5d3a19f40
63b39d0f34e346,ADMINISTRATIVE,TESORERIA,cf2b4ddb77fd4a
2d26003b452849,ADMINISTRATIVE,ASUNTOS REGULATORIOS CA,b05579fa7d704d
c0e569433b8a4a,ADMINISTRATIVE,LIDER CUMPLIMIENTO,dc9b008c911b43
e0aa937625134f,ADMINISTRATIVE,GESTION AMBIENTAL,e8598b32e45749
93bbf5bce04148,ADMINISTRATIVE,SOLUCIONES TALENTO HUMANO,292fde2e31ac43
96090a7bef3645,ADMINISTRATIVE UNIONIZED,GESTION RECURSOS CENTRALES GENERACION,8cfa45f3f2ac4b
3b5b86cff8844b,ADMINISTRATIVE,LIDER CENTRO DE CONTROL,93ea2946eb664c
9987f86de1484f,ADMINISTRATIVE,MERCADOS DE ENERGIA Y PRICING,80bc249062334b
ec7188e402324b,ADMINISTRATIVE,LIDER GESTION SOCIOAMBIENTAL GENERACION,93924026205045
b27dce656a784c,ADMINISTRATIVE,GESTION ADMINISTRATIVA GH Y ADMIN,a9ca7d5813044c
7b49452ddeaa42,ADMINISTRATIVE,GESTION ADMINISTRATIVA GENERACION,1b0a6095a0db47
2eb3a5ec5bd444,ADMINISTRATIVE,LIDER INGENIERIA DE PROCESOS Y DISEÑO ORGANIZACIONAL,76c34ea9448944
160ab53ca0a547,ADMINISTRATIVE,LIDER DESARROLLO DE PRODUCTOS,c0ae6b3c411a46
1687296a8b1e4c,ADMINISTRATIVE,COMUNICACIONES,4822a4d900a34c
8a66e846b01743,ADMINISTRATIVE,LIDER GENERACION,1b0a6095a0db47
695164bb677d42,ADMINISTRATIVE,LIDER PROYECTOS RED PROPIA,7181bbbf95d049
c3b97328528f44,ADMINISTRATIVE UNIONIZED,PLANEACION MERCADO MAYORISTA I,1b4b556d5e1545
2024a62a35774e,ADMINISTRATIVE,GESTION ADMINISTRATIVA PRESIDENCIA,eca9ce2b5bb346
6ccbb8bc6be948,ADMINISTRATIVE,LIDER DEVOPS TECNOLOGIA NEGOCIO,3025746acf3c4c
7fec6f42700945,ADMINISTRATIVE,LIDER MERCADOS FINANCIEROS Y FINANZAS CA,5fbbccbb6d5244
b950ce7b332a4f,ADMINISTRATIVE,LIDER COMUNICACIONES Y CONTENIDOS,0e7d624259a74a
76456e76970d41,ADMINISTRATIVE,LIDER COMPENSACION Y PLANEACION DEL TALENTO,e594cf9b06404b
3eee9b3646554f,ADMINISTRATIVE,LIDER CONSOLIDACION CONTABLE Y ASEGURAMIENTO NIIF,42590fa565dd43
c4359139ec1d40,ADMINISTRATIVE,VALORACION Y GESTION DE TENDENCIAS DE RIESGOS,221c1b83374148
bd8b8893695a41,ADMINISTRATIVE,LIDER OBRAS CIVILES PROYECTOS,6dd76f14b36b45
17bb4f9984cd49,ADMINISTRATIVE,INGENIERIA MECANICA PROYECTOS HIDROGENO,2e39722138eb4b
8274d5a8841d49,ADMINISTRATIVE,LIDER COMUNICACIONES EXTERNAS,36a742f16f5b45
71201e35c7cb4c,ADMINISTRATIVE,LIDER SOCIOAMBIENTAL PROYECTOS GENERACION,a9e90c605ef443
1a5c05f53f7c4d,ADMINISTRATIVE,GESTION OBRAS CIVILES PROYECTOS GENERACION,ba394b2721b34a
43a3f9fd7abc4c,ADMINISTRATIVE,LIDER RELACIONAMIENTO Y GESTION,3f8f57a42fa94a
597e30e48b7743,ADMINISTRATIVE,LIDER ASUNTOS REGULATORIOS Y DESARROLLO DE MERCADOS,b05579fa7d704d
f0248d10799241,ADMINISTRATIVE,HIDROLOGIA INGENIERIA DE APOYO,28438fac19d74e
b8b8b88495514b,ADMINISTRATIVE,LIDER REGIONAL BIENES INMUEBLES,bd5b301fec4a47
53e9d426da274c,ADMINISTRATIVE,INGENIERIA DE PROCESOS Y DISEÑO ORGANIZACIONAL,76c34ea9448944
ace62d5d21534a,ADMINISTRATIVE,LIDER OBRAS CIVILES ACUEDUCTOS Y STAR,6c76bc1f2e6044
027ed43b1bbe48,ADMINISTRATIVE UNIONIZED,PROYECTOS RED,69aabbfe04a149
60ec4b451b1c41,ADMINISTRATIVE,LIDER PLANEACION CRECIMIENTO DE RED,a0c61b40b13d4d
7cf123cb12044c,OPERATIVE,OPERACION MOVIL,9ee4509b8a994f
fe2d5c477b1e40,ADMINISTRATIVE,LIDER PRESAS,5a9cbe517d6e49
873045f5b6c843,ADMINISTRATIVE,SUPERVISION MANTENIMIENTO TYD,5c27fe2c8dd940
6a8b190e121b4d,OPERATIVE,OPERACION Y MANTENIMIENTO MECANICO DISTRITOS TERMICOS,6274f1da596c42
6e732434ac834f,ADMINISTRATIVE,LIDER ACADEMIA E4,b36dde6d075347
2ed3c17549c646,ADMINISTRATIVE,DESEMPEÑO DEL SERVICIO INTERNET,bc83cb8cf8884b
4a419081f8ca42,ADMINISTRATIVE,PROGRAMACION OPERACION,9fad3e1aeacb44
b207e869015247,ADMINISTRATIVE,LIDER SOCIOAMBIENTAL CORPORATIVO,f3c18bd8ae134c
b2abf5521c014a,ADMINISTRATIVE,NORMATIVA TECNICA TYD,a18a4eb3624d4d
ec8266f9ff3845,OPERATIVE,SUPERVISION MANTENIMIENTO ELECTRICO CENTRALES,9daee2e1db1a4a
824cc21a9ef64b,ADMINISTRATIVE,LIDER PLANEACION DE LA OPERACION,9fad3e1aeacb44
3fca0c4682c841,ADMINISTRATIVE,LIDER SOPORTE COMPRAS,7056d13aa0b74b
f399aecffd7140,OPERATIVE,MANTENIMIENTO RUTINARIO MECANICO CENTRALES GENERACION,a5be7c7a4a1544
9ac0904a87fa41,OPERATIVE,OPERACION Y MANTENIMIENTO CENTRALES GENERACION,d6d51a1504c84f
36a5c65f2c8047,ADMINISTRATIVE,COBRO Y RECAUDO II,6f2ea97c5ef640
0375e912c5964c,OPERATIVE,OPERACION TIEMPO REAL,9ee4509b8a994f
6fff2a9d75ff42,ADMINISTRATIVE UNIONIZED,EXPERIENCIAS DE SERVICIO,767e3646655447
7b44c43d80524c,OPERATIVE,ALMACENISTA,c66daef7eb2942
2bf0ca10e49b49,ADMINISTRATIVE,PLANEACION MANTENIMIENTO SISTEMAS FOTOVOLTAICOS,faa5d952245f45
a837e2484d484e,ADMINISTRATIVE,LIDER ALMACEN,e6fe1eaa563348
17c95013705e4e,OPERATIVE,CONTROL PREDICTIVO ELECTRICO,5c45644ee84343
48b5f4f9971643,OPERATIVE,SUPERVISION MANTENIMIENTO MECANICO CENTRALES,206c70fc142140
5ce9d78535cf43,ADMINISTRATIVE,GESTION PRESUPUESTAL Y RECURSOS GENERACION,b4776ddec2b34a
731dc67b438e40,ADMINISTRATIVE,LIDER CONFIABILIDAD DE ACTIVOS,e9e038ad38a84a
bacc0f6a1d844d,ADMINISTRATIVE,GESTION ADMINISTRATIVA GENERACION HIDRAULICA,7929980632644e
7f3054bc50874c,ADMINISTRATIVE,CAPACIDAD TECNOLOGIA,a1adda320ade49
6571fa95485346,ADMINISTRATIVE UNIONIZED,GESTION ADMINISTRATIVA COMERCIAL Y MANTENIMIENTO,e7c1cfdaa9684d
45eb42b3ecb543,OPERATIVE,MANTENIMIENTO ELECTRICO SUBESTACIONES,166adf86235e4d
41ef2e481eb342,OPERATIVE,MANTENIMIENTO ELECTRICO SUBESTACIONES,e68ca3ba39894d
673dd450a1be45,ADMINISTRATIVE,EXPERIENCIAS DE SERVICIO,767e3646655447
8344eb2e597746,ADMINISTRATIVE,AMBIENTAL CORPORATIVO,f3c18bd8ae134c
f4f4c80491ed46,ADMINISTRATIVE,LIDER GESTION DE LA MEDIDA Y DEMANDA,2b574c98a35344
2e4f34b65c2345,ADMINISTRATIVE,LIDER EVALUACION DE LA MEDIDA,78e0cd97703942
f5ccf6abd39d4d,ADMINISTRATIVE,DESARROLLO DE MERCADOS,286c55274f4043
12beff03e7f84f,ADMINISTRATIVE,EXPERIENCIA DE MARCA,7f7ea0eb4d5b41
057c0e91ccd744,ADMINISTRATIVE UNIONIZED,LIDER SUBESTACIONES,166adf86235e4d
804d9058d97d49,ADMINISTRATIVE,MERCADEO INTERNET,47eed689ffb34b
be179961407b4e,ADMINISTRATIVE,REPOSICION Y RECEPCION PUESTA EN SERVICIO PYT,5d07bb83108843
b3d5df51863f46,ADMINISTRATIVE,LIDER OPERACION Y MANTENIMIENTO RUTINARIO CENTRALES GENERACION,d6d51a1504c84f
3535005f7a894d,ADMINISTRATIVE,DISEÑO EXPERIENCIAS CLIENTES INTERNET,47eed689ffb34b
b041abb7985e45,ADMINISTRATIVE,CALIBRACION,7755a9012da941
50fe954c06bf43,ADMINISTRATIVE,DISEÑO ELECTROMECANICO LINEAS,a18a4eb3624d4d
1128388a3c1c45,ADMINISTRATIVE,INVESTIGACION Y DESARROLLO TECNOLOGIA,82349a9836084c
d50b4c19102a40,ADMINISTRATIVE,GESTION TECNICA CONTROL,32564338896e44
ccf228d5f35a40,ADMINISTRATIVE,MANTENIMIENTO TYD ZONA,a3bf7e1df8ef4e
6f317a56e5ac42,ADMINISTRATIVE,MANTENIMIENTO SISTEMAS FOTOVOLTAICOS,234e92ae23554a
6ec9f5f57a0142,ADMINISTRATIVE,DESEMPEÑO DEL SERVICIO INTERNET,26c34544b89a48
5261bf58bf024f,ADMINISTRATIVE,LIDER CENTRO DE CONTROL,cfcd6e2df57046
0fbeafc843a442,ADMINISTRATIVE,INFRAESTRUCTURA ELECTRICA,f8cadc9272944e
cee91ab1081648,ADMINISTRATIVE,COMPENSACION Y PLANEACION DEL TALENTO II,e594cf9b06404b
4ba73bb61d714b,ADMINISTRATIVE,GESTION DE PRODUCTO I,dd9694a471cd4b
91bc941f1df649,ADMINISTRATIVE,GESTION SOCIAL Y ADMINISTRATIVA GH,582d9a91c22f45
4fa5ce6646a441,OPERATIVE,ASESORIA COMERCIAL POSTVENTA CA,d850691b738d45
e826c5324cfc42,OPERATIVE,MANTENIMIENTO INSTRUMENTACION,bf696c634bfe41
0f80c26042324f,OPERATIVE,OPERACION DE CUARTO DE CONTROL,99b14df4571c43
e04627377a114e,ADMINISTRATIVE,PLANEACION FINANCIERA,b52b3c3a96924b
0acf712bac0241,ADMINISTRATIVE,GESTION CONTABLE,5fbbccbb6d5244
e0a207f69d2640,ADMINISTRATIVE,ESTRUCTURACION PROYECTOS INTEGRALES,d850691b738d45
0d620f6a273e45,OPERATIVE,OPERACION DE CUARTO DE CONTROL,8acdabffaafe41
85cb1330d13a4b,ADMINISTRATIVE,ANALISIS MERCADOS ELECTRICOS,e8598b32e45749
d23c1000e77d45,ADMINISTRATIVE,PROYECTOS FOTOVOLTAICOS,60898b0cc3c84c
b9c4ff73b63d4b,OPERATIVE,SUPERVISION DE TURNO,99b14df4571c43
2ec315859bc14c,ADMINISTRATIVE,GESTION SST II,582d9a91c22f45
8ed592ad82314b,OPERATIVE,ALMACENISTA,582d9a91c22f45
cd3770e00e5144,OPERATIVE,OPERACION DE PLANTA,58de099089dd46
fdb5cebb5a494a,ADMINISTRATIVE,LIDER REVERDEC,706e2bb1480949
99b6a99a767e4a,ADMINISTRATIVE,LIDER PLANEACION FINANCIERA CA,b52b3c3a96924b
81f865aa530441,ADMINISTRATIVE,LIDER DE MANTENIMIENTO CTC,d806e89e5e134f
1cff388f7fe54d,ADMINISTRATIVE,CIVIL CENTRALES HIDRAULICAS,96b7664dcdf542
a917b6a9f94f4c,OPERATIVE,SUPERVISION DE MANTENIMIENTO CIVIL,96b7664dcdf542
5d0d329d8e1b49,ADMINISTRATIVE,GESTION OPERATIVA ASUNTOS CORPORATIVOS Y FINANCIERA,a4142b0e75ac47
59cb48de6caf42,ADMINISTRATIVE,LIDER OPERACIONES Y MANTENIMIENTO ACTIVOS FOTOVOLTAICOS CA,858a9daf4a2847
04f37ce5c2df4c,ADMINISTRATIVE,NEGOCIACION Y ABASTECIMIENTO CA,7865e8fb6bad4c
c8901bcacade49,ADMINISTRATIVE,CONTRATOS,7056d13aa0b74b
e310075cb80242,OPERATIVE,OPERACION DE PLANTA,8acdabffaafe41
b8f09f922dd242,ADMINISTRATIVE,LIDER OPERACION TALENTO HUMANO Y SOLUCIONES ORGANIZACIONALES,292fde2e31ac43
323eb4ad51dc43,ADMINISTRATIVE,LIDER MANTENIMIENTO MECANICO COMPLEJO TERMICO COLON,186306d139bc46
4a57ab7fbead45,ADMINISTRATIVE,CIVIL PROYECTOS FOTOVOLTAICO,60898b0cc3c84c
119a4531722245,ADMINISTRATIVE,NOMINA,19d0d80da7e943
3b5599b0d7b140,OPERATIVE,GESTION DE OPERACIONES Y MANTENIMIENTO ACTIVOS FOTOVOLTAICOS,858a9daf4a2847
b656ea3a455841,ADMINISTRATIVE,AUDITORIA,5de4236294c74d
9fb447341e5749,ADMINISTRATIVE,LIDER MANTENIMIENTO ELECTRICO COMPLEJO TERMICO COLON,a1019fcc34ea45
29b01095095348,ADMINISTRATIVE,SOLUCIONES A COLABORADORES,292fde2e31ac43
580661b8abef4b,OPERATIVE,MANTENIMIENTO ELECTRICO I,bdc9c3956cfd4f
46701f5205fa41,ADMINISTRATIVE,LIDER COMPLEJO HIDRICO CHIRIQUI,582d9a91c22f45
3ff90f819dfd44,ADMINISTRATIVE,LIDER PROCESOS COMERCIALES,eb1a3430b5ed40
7a8e8d2519dc4d,ADMINISTRATIVE,DISEÑO EXPERIENCIAS CLIENTES II,16e7c697e6ea4a
1493be93a9234d,ADMINISTRATIVE,LIDER GENERACION HIDRAULICA Y EOLICA,b4776ddec2b34a
d5fa24146c2c43,ADMINISTRATIVE,LIDER VIAS Y OBRAS POR IMPUESTOS,14d51a371c5049
1c5c7bfa6b5643,ADMINISTRATIVE UNIONIZED,PLANIFICACION DE MATERIALES,1d67a3ecffbc41
ff5b8fd585b049,ADMINISTRATIVE,INGENIERIA DE APOYO TERMICO ELECTRICO,3777f9e0efe746
62c256152cff48,ADMINISTRATIVE,SUPERVISION MANTENIMIENTO ELECTRICO CENTRALES,9daee2e1db1a4a
703c64bbc3ba4c,ADMINISTRATIVE,LIDER ALMACEN,f1a51342f5094c
cb30320e0d084b,ADMINISTRATIVE UNIONIZED,MULTISERVICIOS,6fb02a59e0f748
da27868d3cc040,ADMINISTRATIVE,LIDER INTERVENTORIA ZONA,b77e72dd0e6546
74fa25f0a7b049,ADMINISTRATIVE UNIONIZED,LIDER MANTENIMIENTO ZONA,c616ed2582f048
e6000421df594d,ADMINISTRATIVE,EXPERIENCIAS DE SERVICIO I,51c3872dd5e448
d10853f1f9224c,ADMINISTRATIVE,LIDER ASEGURAMIENTO Y CALIDAD DE LA OPERACION,85344ef356d346
59924547bd2a4c,ADMINISTRATIVE,LIDER CENTRAL GENERACION,6bfc0f2b753a4b
e85a7800e17e49,ADMINISTRATIVE,CONTROL PROGRAMACION Y PRESUPUESTO,806c6e62e16444
83347bcdd7154d,ADMINISTRATIVE,PROGRAMACION MANTENIMIENTO,4ca09db12d4e4e
0981944599ee4d,ADMINISTRATIVE,ASEGURAMIENTO CICLO COMERCIAL,f29a6e43e6ce44
5f123738d13c44,ADMINISTRATIVE,LIDER EVALUACION INTEGRAL DEL NEGOCIO,8af7b81e1d6148
09b468e0857245,ADMINISTRATIVE,LIDER GESTION MANTENIMIENTO CENTRALES,7ed50d8dbacc44
55066cbe438745,ADMINISTRATIVE,LIDER CRECIMIENTO RED,69aabbfe04a149
400099e9fdab41,ADMINISTRATIVE UNIONIZED,PLANEACION CONTROL INVENTARIOS,3f8f57a42fa94a
9fa0c5c8c3ce40,ADMINISTRATIVE,SUPERVISION OBRAS CIVILES CENTRALES HIDRAULICAS,6c76bc1f2e6044
0ae1c76247cc47,OPERATIVE,SUPERVISION MANTENIMIENTO SUBESTACIONES TYD,e68ca3ba39894d
7954705da3d84e,ADMINISTRATIVE,LIDER CENTRO DE OPERACIONES,36b5f879bc1147
3f549cd06ea840,ADMINISTRATIVE,FACTIBILIDAD AMBIENTAL PROYECTOS GENERACION,a9e90c605ef443
8c41eda5365b43,ADMINISTRATIVE,LIDER INGENIERIA DE APOYO,28438fac19d74e
6ca330685af143,ADMINISTRATIVE,LIDER CENTRO DE CONTROL,9ee4509b8a994f
61d570a904c840,OPERATIVE,MONITOREO Y SUPERVISION CENTRALES GENERACION,32564338896e44
212a349f592946,ADMINISTRATIVE,DESEMPEÑO TECNOLOGIA,a1adda320ade49
4ee61a38b57147,ADMINISTRATIVE,LIDER EXPERIENCIAS DE SERVICIO ZONA,51c3872dd5e448
03cd055f78ad46,OPERATIVE,GESTION TECNICA CONTROL,32564338896e44
f9bbe88c16a746,ADMINISTRATIVE,LIDER CIBERSEGURIDAD,127f34efcdcf45
c720dc7b57b44b,OPERATIVE,SALUD DE EQUIPOS MANTENIMIENTO I,57eb5a1dda9b46
5e3ca68507a046,ADMINISTRATIVE,LIDER PLANEACION Y OPERACION MERCADOS ENERGETICOS,2e1ff2c0142b46
54dc1ceda2e54e,ADMINISTRATIVE,GESTION RECURSOS CENTRALES GENERACION,0c358c9fbfc540
a0a0189cd1dd44,ADMINISTRATIVE,OBRAS MTBT,69aabbfe04a149
19f72ed354b140,ADMINISTRATIVE,PLANEACION FISCAL II,a7d0acf3521343
2afc940ea7d743,ADMINISTRATIVE,LIDER PROYECTOS RED PROPIA RELACIONAMIENTO TOLIMA,3e1497f1ef324a
dd8ba5af592a48,ADMINISTRATIVE,CONTROL PREDICTIVO ELECTRICO,5c45644ee84343
8b08b17d268546,ADMINISTRATIVE,LIDER OPERACION TYD,014f67d938834b
85979fcd902948,ADMINISTRATIVE,EVALUACION MANTENIMIENTO RCM,970111262bb94a
cccc20132c4f42,ADMINISTRATIVE,MONEDA EXTRANJERA E INVERSIONES,dd65cd39ea0b4b
8e17994b0f3a4b,ADMINISTRATIVE,LIDER FINANZAS CORPORATIVAS,41af40e107e44b
26ccccd4bf624b,ADMINISTRATIVE,LIDER SEGURIDAD Y SALUD EN EL TRABAJO,17ed072e724348
9b592f05d22d4d,ADMINISTRATIVE,PLANEACION DEMANDA,1d67a3ecffbc41
109b055e5c7147,ADMINISTRATIVE UNIONIZED,EXPERIENCIAS DE SERVICIO,a26a42d2a1e246
d5ae955ff61e4b,ADMINISTRATIVE,EXPERIENCIAS DE SERVICIO I,a90942558d2549
052eca9ed4a74d,ADMINISTRATIVE,EXPERIENCIAS DE SERVICIO,f8438223f14941
917aadfeb93047,OPERATIVE,LIDER SERVICIO PRESENCIAL,4016afeae0914a
585479859d444c,ADMINISTRATIVE,GESTION ADMINISTRATIVA,3e1497f1ef324a
d98a2b08cda247,ADMINISTRATIVE,LIDER ADMINISTRACION VENTAS,089e6454fbfd4c
f7f69f1601aa41,ADMINISTRATIVE,PROCESOS COMERCIALES II,eb1a3430b5ed40
157a41c422ed4f,ADMINISTRATIVE,LIDER COMERCIAL INTERNET,47eed689ffb34b
a6e6bb4838fb41,ADMINISTRATIVE,ADMINISTRACION GIS PREDIAL,12d2a2b4a5314d
9c1ddb7bedc146,ADMINISTRATIVE,COBRO Y RECAUDO I,6f2ea97c5ef640
5df4583b19294c,ADMINISTRATIVE,REDES,fc03cff971ee42
d6f42baca8f447,OPERATIVE,OPERACION Y MANTENIMIENTO CENTRALES GENERACION,a5be7c7a4a1544
5d8accda9f3c45,OPERATIVE,ASEGURAMIENTO CICLO COMERCIAL,f22b18fe4be947
f0f49c1cb8d04c,ADMINISTRATIVE,LIDER EXPERIENCIAS DE SERVICIO ZONA,c3280ef8775b48
9d99aac970764c,OPERATIVE,INSPECCION MANTENIMIENTO TYD,fc03cff971ee42
ab9b4a48523549,OPERATIVE UNIONIZED,ASEGURAMIENTO CICLO COMERCIAL,f22b18fe4be947
02ecc501e00549,ADMINISTRATIVE UNIONIZED,SUPERVISION MANTENIMIENTO TYD,fc03cff971ee42
4c05d6692ace41,ADMINISTRATIVE,SUPERVISION MEDIDA,f22b18fe4be947
17ca3df6e7944c,ADMINISTRATIVE,PROTECCION Y TELECONTROL ZONA,166adf86235e4d
dc0e3658ad2d46,ADMINISTRATIVE,LIDER MANTENIMIENTO MECANICO CENTRALES GENERACION,ab8e5cb16adc42
d60dfcd2f49942,ADMINISTRATIVE UNIONIZED,COBRO Y RECAUDO I,6f2ea97c5ef640
462f8d99160249,OPERATIVE,SUPERVISION MANTENIMIENTO TYD,5c27fe2c8dd940
dead344ffb0a49,ADMINISTRATIVE,REDES,5c27fe2c8dd940
4d5e93a35f494d,ADMINISTRATIVE,SUPERVISION MEDIDA,f29a6e43e6ce44
af051dc4d2794f,OPERATIVE,MANTENIMIENTO MECANICO CENTRALES,206c70fc142140
00593de44ce54b,ADMINISTRATIVE,SUPERVISION OPERACION CENTRAL HIDRAULICA,d6d51a1504c84f
